,pfx_x,pfx_z,launch_speed,release_speed,release_spin_rate,total_movement,strikeout,hbp_bb,home_run,pitch_type_CH,pitch_type_CS,pitch_type_CU,pitch_type_EP,pitch_type_FA,pitch_type_FC,pitch_type_FF,pitch_type_FO,pitch_type_FS,pitch_type_KC,pitch_type_KN,pitch_type_SI,pitch_type_SL,pitch_type_ST,pitch_type_SV
10680,0.8488333333333333,1.1421666666666668,85.3,93.2,2149.05,1.4230469852475787,0.05263157894736842,0.023923444976076555,0.009569377990430622,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10681,0.9574157303370786,1.2803370786516854,87.2,90.2,2051.483146067416,1.5987207122156182,0.017341040462427744,0.028901734104046242,0.03468208092485549,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10682,0.8954022988505748,1.4395402298850575,84.9,93.9,2358.977011494253,1.6952938831495907,0.020833333333333332,0.03333333333333333,0.008333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10683,0.47320987654320984,1.4574074074074073,79.1,94.2,2249.135802469136,1.5323067377075714,0.07582938388625593,0.023696682464454975,0.004739336492890996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10684,1.020458553791887,1.195026455026455,83.0,96.9,2108.615520282187,1.5714400682877236,0.049526584122359794,0.013109978150036417,0.004369992716678805,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10687,0.2936827195467422,1.5979036827195465,84.1,89.0,2215.2606232294615,1.6246678796015694,0.03604531410916581,0.013388259526261586,0.012358393408856848,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10688,0.7003162055335969,1.1866798418972333,83.5,97.0,2164.588932806324,1.3779157575476877,0.06442166910688141,0.03074670571010249,0.010248901903367497,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10689,0.13147058823529412,1.8443137254901962,80.9,91.0,2472.9803921568628,1.8489936813311347,0.05396825396825397,0.04126984126984127,0.006349206349206349,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10690,0.10480263157894737,1.4796052631578949,81.5,97.0,2401.065789473684,1.4833122821410252,0.05197505197505198,0.02286902286902287,0.004158004158004158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10692,0.9042307692307693,1.1217307692307692,83.6,97.5,2358.576923076923,1.4408029714928832,0.16129032258064516,0.07741935483870968,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10693,0.3683760683760684,1.5541880341880343,84.9,92.4,2102.905982905983,1.5972480625643206,0.0335195530726257,0.030726256983240222,0.013966480446927373,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10694,1.002890625,1.28859375,84.6,94.2,2296.0234375,1.632869700328827,0.043243243243243246,0.04054054054054054,0.013513513513513514,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10695,0.25625000000000003,1.54609375,86.3,91.4,2376.0,1.5671853579870707,0.023923444976076555,0.028708133971291867,0.004784688995215311,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10697,0.3260674157303371,1.553370786516854,86.2,93.7,2168.8988764044943,1.5872242311674334,0.07203389830508475,0.012711864406779662,0.01694915254237288,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10698,1.0322222222222222,1.3681481481481481,78.3,95.0,2405.740740740741,1.7138588247958435,0.03614457831325301,0.04819277108433735,0.012048192771084338,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10699,0.3610526315789474,0.9242105263157894,83.7,92.3,2235.7368421052633,0.9922318780018063,0.013157894736842105,0.039473684210526314,0.02631578947368421,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10701,0.541764705882353,1.1652941176470588,88.8,98.6,2426.470588235294,1.2850756309115157,0.030303030303030304,0.04040404040404041,0.010101010101010102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10702,0.9326666666666666,1.1911666666666667,86.5,97.6,2165.4333333333334,1.5128599204450122,0.043478260869565216,0.055900621118012424,0.012422360248447204,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10703,0.4290322580645161,1.7233870967741935,81.6,92.9,2470.4086021505377,1.7759875460677423,0.03804347826086957,0.03985507246376811,0.0036231884057971015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10706,0.34774074074074074,1.279037037037037,83.2,93.6,2242.637037037037,1.3254657162233212,0.06013071895424837,0.026143790849673203,0.011764705882352941,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10708,0.14237089201877934,1.522699530516432,82.8,92.8,2106.5281690140846,1.529340815884146,0.05295138888888889,0.021701388888888888,0.006944444444444444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10709,0.8374038461538462,1.2499038461538463,80.3,93.9,2231.0865384615386,1.5044948740967623,0.11209439528023599,0.032448377581120944,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10711,0.8866789667896678,1.2700738007380075,85.9,93.8,2151.3136531365312,1.548963217596945,0.024890190336749635,0.016105417276720352,0.017569546120058566,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10712,0.554404761904762,1.5680357142857144,82.4,93.6,2294.4821428571427,1.6631598363651603,0.05183585313174946,0.03023758099352052,0.004319654427645789,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10713,0.7270731707317073,1.2214634146341463,82.0,91.3,2402.1951219512193,1.4214810124963213,0.019417475728155338,0.05825242718446602,0.019417475728155338,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10714,0.5267647058823529,1.0511764705882352,81.8,91.6,2398.264705882353,1.1757776267992432,0.016736401673640166,0.016736401673640166,0.008368200836820083,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10715,0.10239740820734342,1.051123110151188,82.4,94.2,2124.596112311015,1.0560989640660992,0.04596704249783174,0.02168256721595837,0.009540329575021683,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10717,0.4800675675675675,1.0608783783783784,81.0,92.9,2320.7567567567567,1.1644431300587328,0.056842105263157895,0.04421052631578947,0.002105263157894737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10719,0.5923076923076923,1.3428846153846155,86.0,93.1,2263.6346153846152,1.4677082450553824,0.022727272727272728,0.06818181818181818,0.011363636363636364,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10720,0.20705882352941177,1.3235294117647058,82.0,95.4,2186.573529411765,1.3396281051872614,0.046218487394957986,0.02100840336134454,0.008403361344537815,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10721,0.6246808510638298,1.2404255319148936,82.2,95.9,2156.8936170212764,1.3888418433760474,0.11278195488721804,0.03007518796992481,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10722,0.747190082644628,1.4528925619834712,83.2,94.4,2340.99173553719,1.6337655328318628,0.07111756168359942,0.026124818577648767,0.0043541364296081275,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10723,0.2733242506811989,1.4328882833787466,82.1,93.3,2314.893732970027,1.4587237499453178,0.061224489795918366,0.027506654835847383,0.006211180124223602,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10724,0.9907228915662651,1.3236144578313254,78.6,92.0,2448.9036144578313,1.653326066102369,0.07364341085271318,0.023255813953488372,0.007751937984496124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10727,0.4264837398373984,1.5282113821138212,84.6,93.6,2363.2865853658536,1.586605939976253,0.04156862745098039,0.03764705882352941,0.008627450980392156,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10728,0.8260000000000001,1.5137777777777779,87.8,92.3,2154.0666666666666,1.7244706899491877,0.058823529411764705,0.051470588235294115,0.022058823529411766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10730,1.283757225433526,1.0653757225433527,83.8,93.1,2207.78612716763,1.6682499944665237,0.07307692307692308,0.025,0.013461538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10733,0.571301775147929,1.0202366863905326,84.5,95.9,2528.940828402367,1.1693026188905542,0.09192825112107623,0.017937219730941704,0.017937219730941704,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10734,0.7441129032258064,1.2371774193548386,85.8,94.7,2247.5725806451615,1.4437146462194794,0.03201970443349754,0.04433497536945813,0.014778325123152709,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10735,0.3850746268656717,1.4764179104477613,83.3,90.6,2209.10447761194,1.5258087411424375,0.054455445544554455,0.054455445544554455,0.0049504950495049506,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10736,0.5762857142857143,1.3062857142857143,88.4,92.2,2190.9142857142856,1.4277561387844686,0.043478260869565216,0.06521739130434782,0.021739130434782608,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10738,0.8711160714285714,1.3524255952380952,83.8,94.8,2284.5104166666665,1.6086945640973194,0.05069402534701267,0.02112251056125528,0.007845503922751962,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10739,0.7355113636363636,1.3181818181818181,84.8,93.4,2478.8920454545455,1.5094966948699646,0.04276985743380855,0.020366598778004074,0.024439918533604887,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10741,0.45322314049586776,1.357685950413223,81.7,92.8,2296.685950413223,1.4313358638105853,0.02459016393442623,0.04371584699453552,0.00273224043715847,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10742,0.39699999999999996,1.475111111111111,83.9,96.0,2443.4222222222224,1.527600009859733,0.04498269896193772,0.03460207612456748,0.006920415224913495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10743,0.4443155893536122,1.4955893536121672,83.8,95.2,2198.686311787072,1.5601935320916784,0.05432287681713849,0.016832440703902066,0.005355776587605203,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10744,0.6679591836734693,1.3206122448979591,77.1,89.5,2160.795918367347,1.4799277591923716,0.027210884353741496,0.027210884353741496,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10745,0.0006944444444444452,1.2429166666666667,79.7,93.2,2429.034722222222,1.2429168606672225,0.057203389830508475,0.04449152542372881,0.006355932203389831,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10747,0.8801754385964913,1.3176315789473685,81.0,94.6,2377.0263157894738,1.5845699039638046,0.04297994269340974,0.03151862464183381,0.011461318051575931,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10748,0.546420581655481,1.5853467561521253,83.1,94.0,2341.3020134228186,1.6768720253193983,0.048340548340548344,0.024531024531024532,0.007936507936507936,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10749,0.714,1.0062962962962962,83.5,94.8,2530.614814814815,1.2338671873178422,0.0867579908675799,0.0319634703196347,0.01141552511415525,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10750,0.16757575757575757,1.4143181818181818,85.9,97.1,2421.6477272727275,1.4242112041226809,0.06710526315789474,0.03289473684210526,0.007894736842105263,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10752,0.48072164948453605,1.474742268041237,83.6,91.6,2025.109965635739,1.5511151025731602,0.032418952618453865,0.029925187032418952,0.016209476309226933,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10754,0.5963636363636363,1.4776262626262626,83.6,93.9,2388.2070707070707,1.593433073203803,0.03285420944558522,0.049281314168377825,0.014373716632443531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10755,0.9004239401496259,1.437281795511222,81.8,88.4,2139.3990024937657,1.696037214126665,0.04280821917808219,0.019691780821917807,0.014554794520547944,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10757,0.21295373665480427,0.9165480427046264,83.5,92.0,2334.9074733096086,0.9409620654101446,0.035897435897435895,0.02564102564102564,0.010256410256410256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10760,0.6991891891891893,1.5108108108108107,80.1,99.1,2419.7027027027025,1.664756687429684,0.07608695652173914,0.021739130434782608,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10762,0.5437254901960784,1.3337254901960784,83.7,92.7,2059.1960784313724,1.440298959205253,0.043137254901960784,0.047058823529411764,0.011764705882352941,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10764,0.6843181818181818,1.354318181818182,81.0,96.2,2324.318181818182,1.5173889124315654,0.10236220472440945,0.03937007874015748,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10765,1.075590909090909,0.9014318181818182,84.0,94.9,2144.856818181818,1.4033798938810498,0.04119547657512116,0.027463651050080775,0.008885298869143781,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10766,0.7939840637450198,1.4734661354581673,84.2,94.6,2250.2430278884462,1.673772130794118,0.039936102236421724,0.038338658146964855,0.019169329073482427,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10767,0.15867052023121386,1.284971098265896,83.0,92.3,2420.9595375722542,1.294730496037344,0.022641509433962263,0.03018867924528302,0.009433962264150943,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10768,0.3817737003058104,1.589633027522936,83.2,95.7,2501.3792048929663,1.6348346462064371,0.07378854625550661,0.015418502202643172,0.009911894273127754,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10769,1.058235294117647,1.2975,84.4,96.3,2350.4117647058824,1.6743261891627517,0.04430379746835443,0.03164556962025317,0.006329113924050633,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10771,0.08956043956043956,1.3654395604395604,85.4,89.1,2240.760989010989,1.3683735840579645,0.04100652376514446,0.013979496738117428,0.012115563839701771,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10774,0.2838181818181818,1.1992727272727275,85.2,94.1,2291.7454545454543,1.232399218885968,0.014388489208633094,0.02158273381294964,0.007194244604316547,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10775,0.5186764705882353,1.3152941176470587,81.8,93.0,2226.3676470588234,1.4138684157512054,0.02926829268292683,0.04390243902439024,0.004878048780487805,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10776,0.9874025974025974,1.4152597402597402,83.4,90.7,2284.2597402597403,1.7256662544528891,0.049019607843137254,0.024509803921568627,0.00980392156862745,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10777,0.146,1.537,82.8,91.5,2120.366666666667,1.5439187154769514,0.039473684210526314,0.05263157894736842,0.039473684210526314,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10778,0.3926027397260274,1.5665753424657534,83.3,92.3,2357.178082191781,1.6150217382010916,0.03896103896103896,0.03896103896103896,0.008658008658008658,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10782,0.87,1.2280745341614907,84.9,93.2,2165.5434782608695,1.5050139738407622,0.03468208092485549,0.026589595375722544,0.013872832369942197,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10784,0.776904761904762,1.0697619047619047,86.3,92.9,2222.964285714286,1.3221087481558063,0.05,0.03333333333333333,0.004166666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10787,0.9400000000000001,1.3800000000000001,84.4,94.0,2295.8720930232557,1.6697305171793442,0.04780876494023904,0.035856573705179286,0.01195219123505976,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10788,0.9909150326797387,1.2647712418300654,81.9,93.1,2370.1830065359477,1.606723030317003,0.0576036866359447,0.03917050691244239,0.01152073732718894,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10789,0.5705882352941176,1.3641176470588237,85.3,94.8,2301.176470588235,1.4786439359336503,0.0392156862745098,0.00980392156862745,0.0196078431372549,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10790,0.6660115606936416,1.4029479768786126,82.7,91.2,2304.398843930636,1.5530081856852438,0.05295315682281059,0.029192124915139173,0.013577732518669382,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10792,0.009999999999999998,0.87675,84.0,86.3,1817.925,0.8768070269449258,0.056451612903225805,0.04032258064516129,0.008064516129032258,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10797,0.5207499999999999,1.49575,82.8,97.1,2066.725,1.58380826648935,0.03409090909090909,0.011363636363636364,0.011363636363636364,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10799,1.0552961672473868,1.1841463414634148,84.7,93.4,2154.993031358885,1.5861439274568416,0.04868421052631579,0.019736842105263157,0.013157894736842105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10800,0.73475,1.39975,87.0,94.0,2525.725,1.5808724252766255,0.047619047619047616,0.05952380952380952,0.023809523809523808,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10801,0.5041176470588236,1.4070588235294117,82.4,93.8,2259.084033613445,1.494640135600572,0.03496503496503497,0.017482517482517484,0.0034965034965034965,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10802,1.2850925925925925,1.2578935185185185,82.0,92.1,2444.4421296296296,1.7982655742318068,0.059593023255813955,0.021075581395348836,0.013808139534883721,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10803,0.5232958801498128,1.3838202247191012,81.7,95.2,2270.247191011236,1.4794583443015188,0.06140350877192982,0.02506265664160401,0.010025062656641603,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10804,0.7511111111111111,1.4762222222222223,88.6,93.8,2277.0666666666666,1.6563212099762787,0.01834862385321101,0.01834862385321101,0.009174311926605505,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10805,0.27116666666666667,1.4036111111111111,86.1,97.4,2521.4444444444443,1.4295647982325526,0.04139433551198257,0.02832244008714597,0.006535947712418301,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10806,0.8050495049504951,1.4745544554455445,81.9,95.3,2452.5346534653463,1.6800046272243847,0.05087719298245614,0.01929824561403509,0.008771929824561403,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10807,0.5672307692307692,1.2805384615384616,80.9,87.5,1931.8307692307692,1.400546142417814,0.046,0.028,0.014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10808,0.5515081967213115,1.5410819672131149,83.7,97.7,2395.127868852459,1.636794098449844,0.0606826801517067,0.0050568900126422255,0.010113780025284451,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10809,0.6000000000000001,1.2020481927710842,88.4,96.3,2216.7951807228915,1.3434730580641465,0.02109704641350211,0.04219409282700422,0.02109704641350211,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10810,0.522822966507177,1.2194258373205742,85.0,94.7,2146.2535885167463,1.326779268391072,0.015296367112810707,0.032504780114722756,0.01338432122370937,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10812,0.6145172413793104,1.4258620689655173,84.3,97.3,2381.4344827586206,1.552647442166786,0.0468557336621455,0.04315659679408138,0.006165228113440197,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10813,0.3970344827586207,1.0949655172413795,81.2,94.7,2315.289655172414,1.164725660594411,0.07231040564373897,0.06172839506172839,0.008818342151675485,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10815,0.45915662650602407,1.4447590361445783,85.1,91.0,2134.3614457831327,1.5159661870192895,0.040380047505938245,0.019002375296912115,0.019002375296912115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10816,0.4055421686746988,1.3712048192771085,85.2,94.0,2082.4457831325303,1.4299185665562026,0.046948356807511735,0.046948356807511735,0.023474178403755867,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10818,1.2028688524590163,1.1122131147540983,83.7,95.8,2363.9508196721313,1.638264779834775,0.01867572156196944,0.025466893039049237,0.010186757215619695,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10820,0.775563909774436,1.589047619047619,82.0,88.1,2332.7568922305763,1.768211444863288,0.06037414965986394,0.02040816326530612,0.011054421768707483,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10821,1.574569536423841,0.33556291390728477,80.6,92.0,2250.801324503311,1.6099290960237775,0.08552631578947369,0.03728070175438596,0.008771929824561403,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10822,0.8764102564102564,1.5216483516483517,83.4,94.3,2469.2051282051284,1.7559922105793173,0.05249343832020997,0.047244094488188976,0.013123359580052493,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10823,0.9773333333333334,1.2633333333333332,84.4,92.8,2327.733333333333,1.5972449892097191,0.01,0.03,0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10824,0.006249999999999999,1.43,85.5,92.8,2239.3984375,1.4300136581515575,0.02736318407960199,0.03233830845771144,0.012437810945273632,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10825,0.2275806451612903,1.409032258064516,85.5,95.3,2152.6612903225805,1.4272928411221075,0.04054054054054054,0.04504504504504504,0.0045045045045045045,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10828,0.5745833333333333,0.6770312500000001,83.0,94.6,2102.859375,0.887984977587463,0.06451612903225806,0.02620967741935484,0.006048387096774193,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10829,0.6922772277227723,1.2882178217821783,80.4,94.3,2191.3069306930693,1.4624475773102936,0.0634441087613293,0.01812688821752266,0.012084592145015106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10830,0.8240000000000001,1.4416,83.4,93.4,2349.79,1.660477810752074,0.09326424870466321,0.05699481865284974,0.018134715025906734,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10831,0.6423350253807107,1.401167512690355,82.2,94.2,2132.208121827411,1.5413840155683836,0.04915254237288136,0.03559322033898305,0.005084745762711864,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10834,0.8445291479820628,1.363408071748879,83.8,97.0,2307.116591928251,1.60378023803179,0.07248764415156507,0.023064250411861616,0.008237232289950576,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10836,0.2880645161290322,1.3108064516129032,86.7,92.6,2140.564516129032,1.3420859581422733,0.03488372093023256,0.05232558139534884,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10837,0.8229850746268657,1.3373134328358207,83.1,96.2,2336.694029850746,1.5702584662092145,0.09743589743589744,0.01282051282051282,0.01282051282051282,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10838,0.6940047393364929,1.3765402843601895,82.9,90.8,1956.2132701421801,1.541591947529548,0.051517939282428704,0.01839926402943882,0.007359705611775529,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10840,0.7278378378378378,1.4608108108108107,80.1,92.4,2255.945945945946,1.6320895021934907,0.038461538461538464,0.057692307692307696,0.009615384615384616,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10841,0.6232432432432432,1.3718918918918919,84.6,94.7,2275.4594594594596,1.5068243106902248,0.07407407407407407,0.044444444444444446,0.007407407407407408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10842,0.603828125,1.456328125,85.4,95.8,2213.9609375,1.576546863308234,0.04523809523809524,0.0380952380952381,0.011904761904761904,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10846,0.651974358974359,1.4729743589743591,84.4,93.5,2333.523076923077,1.6108147090699012,0.06297229219143577,0.04617968094038623,0.011754827875734676,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10847,1.0057142857142856,1.3362369337979094,85.4,92.7,2306.5574912891984,1.6724205116343898,0.02900763358778626,0.02748091603053435,0.0183206106870229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10849,0.5096,1.1228,82.5,94.5,2074.36,1.233033657285964,0.0625,0.05,0.0375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10851,0.7374285714285715,1.4833142857142856,82.0,94.7,2493.3371428571427,1.6565090305106294,0.05917159763313609,0.0650887573964497,0.007889546351084813,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10853,0.9367708333333334,1.3467708333333333,81.5,95.4,2231.4166666666665,1.6405277418262054,0.047058823529411764,0.04411764705882353,0.0029411764705882353,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10855,0.5241176470588236,1.4120588235294118,85.9,95.4,2412.9117647058824,1.5061903694638816,0.023529411764705882,0.03529411764705882,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10856,0.4744303797468354,1.141392405063291,87.8,90.9,2255.1265822784812,1.2360666679281058,0.027522935779816515,0.01834862385321101,0.01834862385321101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
